Institute,Academic Program Name,Quota,Seat Type,Gender,Opening_R1,Closing_R1,Opening_R2,Closing_R2,Opening_R3,Closing_R3,Opening_R4,Closing_R4,Opening_R5,Closing_R5,Opening_R6,Closing_R6
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Automobile Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,76203.0,76203.0,,,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Bio- technology (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,24672.0,24672.0,,,44710.0,44710.0,81432.0,81432.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Bio- technology (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,73759.0,73759.0,,,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Biotechnology (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,75923.0,75923.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Chemical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,18853.0,18853.0,,,38499.0,38499.0,53019.0,53019.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Chemical Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,79665.0,79665.0,,,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,25041.0,25041.0,,,40753.0,40753.0,68618.0,68618.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,60328.0,60328.0,84969.0,84969.0,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,9116.0,9116.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,19497.0,19497.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Design (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,5232.0,5232.0,,,7492.0,7492.0,9492.0,9492.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Design (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,22630.0,22630.0,31502.0,31502.0,,,22498.0,22498.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,3609.0,3609.0,,,5479.0,5479.0,5873.0,5873.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,16001.0,16001.0,18974.0,18974.0,,,11753.0,11753.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (Cyber Security) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,4229.0,4229.0,,,6442.0,6442.0,7553.0,7553.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (Cyber Security) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,17711.0,17711.0,21259.0,21259.0,,,14089.0,14089.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,3754.0,3754.0,,,5740.0,5740.0,6689.0,6689.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,17185.0,17185.0,20497.0,20497.0,,,14035.0,14035.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,4535.0,4535.0,,,6664.0,6664.0,8634.0,8634.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,25658.0,25658.0,25934.0,25934.0,,,20086.0,20086.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,10695.0,10695.0,,,19099.0,19099.0,52159.0,52159.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electrical & Electronics Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,47709.0,47709.0,49381.0,49381.0,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,6712.0,6712.0,,,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,26002.0,26002.0,,,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,17651.0,17651.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,10951.0,10951.0,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,16919.0,16919.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,28677.0,28677.0,,,23868.0,23868.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Instrumentation Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,55579.0,55579.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Telecomm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,10958.0,10958.0,,,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Telecomm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,38041.0,38041.0,,,,,,,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Telecommu- nication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,17797.0,17797.0,30129.0,30129.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Telecommunicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,42918.0,42918.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Electronics & Telecommunicati on Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,44678.0,44678.0,,,74743.0,74743.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,5084.0,5084.0,,,7373.0,7373.0,8418.0,8418.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,19685.0,19685.0,22788.0,22788.0,,,17381.0,17381.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,20990.0,20990.0,,,34913.0,34913.0,99998.0,99998.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Mechanical Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,73726.0,73726.0,108484.0,108484.0,,,74799.0,74799.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Medical Electronics Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,28658.0,28658.0,,,50220.0,50220.0,71114.0,71114.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Robotics & Artificial Intelligence (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,5543.0,5543.0,,,8006.0,8006.0,11500.0,11500.0,,,,
"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru","Robotics & Artificial Intelligence (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,20402.0,20402.0,32330.0,32330.0,,,23669.0,23669.0,,,,
"Dr H N National College Of Engineering-Jayanagar, Bengaluru","Artificial Intelligence & Data Science (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,92178.0,92178.0,,,106828.0,106828.0,98989.0,98989.0,,,,
"Dr H N National College Of Engineering-Jayanagar, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,85363.0,85363.0,,,99127.0,99127.0,76881.0,76881.0,,,,
"Dr H N National College Of Engineering-Jayanagar, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,104887.0,104887.0,,,,,,,,,,
"Dr H N National College Of Engineering-Jayanagar, Bengaluru","Information Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,105378.0,105378.0,,,83887.0,83887.0,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Aeronautical Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,43902.0,43902.0,,,107317.0,107317.0,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Aeronautical Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,59439.0,59439.0,,,,,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,23862.0,23862.0,,,45417.0,45417.0,66397.0,66397.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Artificial Intelligence & Machine Learning (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,52860.0,52860.0,57701.0,57701.0,,,51238.0,51238.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Civil Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,58085.0,58085.0,,,,,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,30454.0,30454.0,,,59929.0,59929.0,92155.0,92155.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Computer Science & Business Systems (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,76839.0,76839.0,93900.0,93900.0,,,75830.0,75830.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,22749.0,22749.0,,,42969.0,42969.0,57489.0,57489.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Computer Science & Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,46728.0,46728.0,74549.0,74549.0,,,49404.0,49404.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,25701.0,25701.0,,,48747.0,48747.0,110247.0,110247.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Computer Science & Engineering (Data Science) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,63566.0,63566.0,79646.0,79646.0,,,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,27873.0,27873.0,,,,,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics & Comm- unication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,69057.0,69057.0,,,,,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics & Communica- tion Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,84729.0,84729.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics & Communicati on Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,60654.0,60654.0,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,,,,,,,56222.0,56222.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics & Communication Engineering (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,,,,,,,64294.0,64294.0,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics and Comm- unication Engineering (VLSI Design & Technology) (4 Years, Bachelor of Technology)",GM,OPEN,Neutral,36057.0,36057.0,,,,,,,,,,
"Dr. Ambedkar Institute of Technology-Malathahalli, Bengaluru","Electronics and Comm- unication Engineering (VLSI Design & Technology) (4 Years, Bachelor of Technology)",KKR,OPEN,Neutral,90825.0,90825.0,,,,,,,,,,
